KEY_FLT,STATUS,ssim_period,index_commercial,ST_SSIM,Airline,Flight_Number,Itinirary_Variation_Indicator,Leg_Sequence_Number,Service_Type,Start_period,End_period,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Departure_Station,PAX_STD_UTC,STD_UTC,STD_Variation_Sign,STD_Variation_UTC,Arrival_Station,STA_UTC,PAX_STA_UTC,STA_Variation_Sign,STA_Variation_UTC,Aircraft_Type,fly_next_number,Aircraft_Configuration,fly_date,arrival_date,vol_commercial_number,vol_commercial_airline,code_ssim,day_op,ch_type_app,ch_std,ch_dest,ch_config
1705216107ORN,CANCELED,01MAR2128FEB22,3, ,AH,6107,11,01,J,10APR21,01JUN21,1,2,3, , ,6, ,ORN,0700,0700,+,0100,ALG,0800,0800,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216111ORN,CANCELED,01MAR2128FEB22,3, ,AH,6111,01,01,J,01MAR21,31MAY21,1, , , , , , ,ORN,1325,1325,+,0100,ALG,1425,1425,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216120ALG,CANCELED,01MAR2128FEB22,3, ,AH,6120,01,01,J,01MAR21,31MAY21,1, , , , , , ,ALG,1300,1300,+,0100,TLM,1400,1400,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216121TLM,CANCELED,01MAR2128FEB22,3, ,AH,6121,01,01,J,01MAR21,31MAY21,1, , , , , , ,TLM,1500,1500,+,0100,ALG,1600,1600,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216132ALG,CANCELED,01MAR2128FEB22,3, ,AH,6132,01,01,J,01MAR21,31MAY21,1, , , , , , ,ALG,0900,0900,+,0100,CBH,1035,1035,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216133CBH,CANCELED,01MAR2128FEB22,3, ,AH,6133,01,01,J,01MAR21,31MAY21,1, , , , , , ,CBH,1510,1510,+,0100,ALG,1640,1640,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216140ALG,CANCELED,01MAR2128FEB22,3, ,AH,6140,01,01,J,01MAR21,31MAY21,1,2, , , , , ,ALG,1400,1400,+,0100,AZR,1650,1650,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216141AZR,CANCELED,01MAR2128FEB22,3, ,AH,6141,01,01,J,01MAR21,31MAY21,1, , , , , , ,AZR,1320,1320,+,0100,ALG,1610,1610,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216142ALG,CANCELED,01MAR2128FEB22,3, ,AH,6142,05,01,J,29MAR21,31MAY21,1, , , , , , ,ALG,1000,1000,+,0100,AZR,1250,1250,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216143AZR,CANCELED,01MAR2128FEB22,3, ,AH,6143,05,01,J,29MAR21,31MAY21,1, , , , , , ,AZR,1340,1340,+,0100,ALG,1630,1630,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216146ALG,CANCELED,01MAR2128FEB22,3, ,AH,6146,01,01,J,01MAR21,31MAY21,1, , , , , , ,ALG,1030,1030,+,0100,TIN,1300,1300,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216147TIN,CANCELED,01MAR2128FEB22,3, ,AH,6147,01,01,J,01MAR21,31MAY21,1, , , , , , ,TIN,1400,1400,+,0100,ALG,1620,1620,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216156ALG,CANCELED,01MAR2128FEB22,3, ,AH,6156,01,01,J,01MAR21,31MAY21,1, , , , , , ,ALG,0930,0930,+,0100,TMX,1100,1100,+,0100,736,       ,F16Y85              ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216157TMX,CANCELED,01MAR2128FEB22,3, ,AH,6157,01,01,J,01MAR21,31MAY21,1, , , , , , ,TMX,1200,1200,+,0100,ALG,1330,1330,+,0100,736,       ,F16Y85              ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216164AAE,CANCELED,01MAR2128FEB22,3, ,AH,6164,04,01,J,08MAR21,31MAY21,1, , , , , , ,AAE,1500,1500,+,0100,ORN,1700,1700,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216165ORN,CANCELED,01MAR2128FEB22,3, ,AH,6165,04,01,J,08MAR21,31MAY21,1, , , , , , ,ORN,1215,1215,+,0100,AAE,1415,1415,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216168ORN,CANCELED,01MAR2128FEB22,3, ,AH,6168,04,01,J,08MAR21,31MAY21,1, , , , , , ,ORN,0700,0700,+,0100,CZL,0840,0840,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216169CZL,CANCELED,01MAR2128FEB22,3, ,AH,6169,04,01,J,08MAR21,31MAY21,1, , , , , , ,CZL,0930,0930,+,0100,ORN,1125,1125,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216170ALG,CANCELED,01MAR2128FEB22,3, ,AH,6170,12,01,J,04APR21,31MAY21,1, , , , , ,7,ALG,0715,0715,+,0100,AAE,0830,0830,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216171AAE,CANCELED,01MAR2128FEB22,3, ,AH,6171,10,01,J,21MAR21,31MAY21,1, , , , , ,7,AAE,0920,0920,+,0100,ALG,1040,1040,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216176ALG,CANCELED,01MAR2128FEB22,3, ,AH,6176,01,01,J,01MAR21,31MAY21,1, , , , , , ,ALG,1325,1325,+,0100,AAE,1440,1440,+,0100,736,       ,F16Y85              ,2021-05-17,2021-05-17,,,,1.0,09MAR2108MAR22,,,09MAR2108MAR22
1705216177AAE,CANCELED,01MAR2128FEB22,3, ,AH,6177,01,01,J,01MAR21,31MAY21,1, , , , , , ,AAE,1530,1525,+,0100,ALG,1650,1650,+,0100,736,       ,F16Y85              ,2021-05-17,2021-05-17,,,,1.0,09MAR2108MAR22,09MAR2108MAR22,,09MAR2108MAR22
1705216180ALG,CANCELED,01MAR2128FEB22,3, ,AH,6180,13,01,J,05APR21,31MAY21,1, , , , , , ,ALG,0630,0630,+,0100,ORN,0745,0745,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216181ORN,CANCELED,01MAR2128FEB22,3, ,AH,6181,13,01,J,05APR21,31MAY21,1, , , , , , ,ORN,0835,0835,+,0100,ALG,0950,0950,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216190ALG,CANCELED,01MAR2128FEB22,3, ,AH,6190,07,01,J,27MAR21,31MAY21,1, , ,4, ,6, ,ALG,0730,0730,+,0100,CZL,0840,0840,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216191CZL,CANCELED,01MAR2128FEB22,3, ,AH,6191,07,01,J,27MAR21,31MAY21,1, , ,4, ,6, ,CZL,0930,0930,+,0100,ALG,1040,1040,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216192ALG,CANCELED,01MAR2128FEB22,3, ,AH,6192,01,01,J,01MAR21,31MAY21,1, , , , , , ,ALG,1430,1430,+,0100,CZL,1520,1520,+,0100,736,       ,F16Y85              ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216193CZL,CANCELED,01MAR2128FEB22,3, ,AH,6193,01,01,J,01MAR21,31MAY21,1, , , , , , ,CZL,1620,1620,+,0100,ALG,1710,1710,+,0100,736,       ,F16Y85              ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216200ALG,CANCELED,01MAR2128FEB22,3, ,AH,6200,01,01,J,01MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216201GHA,CANCELED,01MAR2128FEB22,3, ,AH,6201,07,01,J,05APR21,01JUN21,1,2, ,4,5,6, ,GHA,0715,0715,+,0100,ALG,0845,0845,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216218ALG,CANCELED,01MAR2128FEB22,3, ,AH,6218,04,01,J,05APR21,31MAY21,1, , , , , , ,ALG,1100,1100,+,0100,OGX,1240,1240,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216219OGX,CANCELED,01MAR2128FEB22,3, ,AH,6219,04,01,J,05APR21,31MAY21,1, , , , , , ,OGX,1330,1330,+,0100,ALG,1510,1510,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216222ALG,CANCELED,01MAR2128FEB22,3, ,AH,6222,07,01,J,02APR21,31MAY21,1, ,3, ,5, ,7,ALG,1620,1620,+,0100,HME,1800,1800,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216223HME,CANCELED,01MAR2128FEB22,3, ,AH,6223,12,01,J,05APR21,01JUN21,1,2, ,4, ,6, ,HME,0630,0630,+,0100,ALG,0810,0810,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216230ALG,CANCELED,01MAR2128FEB22,3, ,AH,6230,01,01,J,01MAR21,31MAY21,1, , , , , , ,ALG,1000,1000,+,0100,TMR,1225,1225,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216231TMR,CANCELED,01MAR2128FEB22,3, ,AH,6231,01,01,J,01MAR21,31MAY21,1, , , , , , ,TMR,1325,1325,+,0100,ALG,1555,1555,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216266ALG,CANCELED,01MAR2128FEB22,3, ,AH,6266,04,01,J,08MAR21,31MAY21,1, , , , , , ,ALG,1130,1130,+,0100,TGR,1255,1255,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216267TGR,CANCELED,01MAR2128FEB22,3, ,AH,6267,04,01,J,08MAR21,31MAY21,1, , , , , , ,TGR,1345,1345,+,0100,ALG,1510,1510,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216304ALG,CANCELED,01MAR2128FEB22,3, ,AH,6304,01,01,J,01MAR21,31MAY21,1, , , , , , ,ALG,0815,0815,+,0100,OGX,0925,0925,+,0100,736,       ,F16Y86              ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216304OGX,CANCELED,01MAR2128FEB22,3, ,AH,6304,01,02,J,01MAR21,31MAY21,1, , , , , , ,OGX,1025,1025,+,0100,VVZ,1135,1135,+,0100,736,       ,F16Y86              ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216305VVZ,CANCELED,01MAR2128FEB22,3, ,AH,6305,01,01,J,01MAR21,31MAY21,1, , , , , , ,VVZ,1235,1235,+,0100,OGX,1345,1345,+,0100,736,       ,F16Y86              ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216305OGX,CANCELED,01MAR2128FEB22,3, ,AH,6305,01,02,J,01MAR21,31MAY21,1, , , , , , ,OGX,1445,1445,+,0100,ALG,1555,1555,+,0100,736,       ,F16Y86              ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216338CZL,CANCELED,01MAR2128FEB22,3, ,AH,6338,01,01,J,01MAR21,31MAY21,1, , , , , , ,CZL,1510,1510,+,0100,OGX,1610,1610,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216339OGX,CANCELED,01MAR2128FEB22,3, ,AH,6339,01,01,J,01MAR21,31MAY21,1, , , , , , ,OGX,1710,1710,+,0100,CZL,1810,1810,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216340CZL,CANCELED,01MAR2128FEB22,3, ,AH,6340,01,01,J,01MAR21,31MAY21,1, , , , , , ,CZL,0800,0800,+,0100,TIN,1055,1055,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216341TIN,CANCELED,01MAR2128FEB22,3, ,AH,6341,01,01,J,01MAR21,31MAY21,1, , , , , , ,TIN,1150,1150,+,0100,CZL,1410,1410,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216372ALG,CANCELED,01MAR2128FEB22,3, ,AH,6372,03,01,J,05APR21,31MAY21,1, , , , , , ,ALG,0700,0700,+,0100,HME,0840,0840,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216372HME,CANCELED,01MAR2128FEB22,3, ,AH,6372,03,02,J,05APR21,31MAY21,1, , , , , , ,HME,0930,0930,+,0100,INZ,1115,1115,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216373INZ,CANCELED,01MAR2128FEB22,3, ,AH,6373,03,01,J,05APR21,31MAY21,1, , , , , , ,INZ,1205,1205,+,0100,HME,1355,1355,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216373HME,CANCELED,01MAR2128FEB22,3, ,AH,6373,03,02,J,05APR21,31MAY21,1, , , , , , ,HME,1445,1445,+,0100,ALG,1630,1630,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216384ORN,CANCELED,01MAR2128FEB22,3, ,AH,6384,09,01,J,05APR21,31MAY21,1, , , , , , ,ORN,0920,0920,+,0100,AZR,1045,1045,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216385AZR,CANCELED,01MAR2128FEB22,3, ,AH,6385,09,01,J,05APR21,31MAY21,1, , , , , , ,AZR,1145,1145,+,0100,ORN,1315,1315,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216388ORN,CANCELED,01MAR2128FEB22,3, ,AH,6388,01,01,J,01MAR21,31MAY21,1, , , , , , ,ORN,1230,1230,+,0100,CBH,1410,1410,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216389CBH,CANCELED,01MAR2128FEB22,3, ,AH,6389,01,01,J,01MAR21,31MAY21,1, , , , , , ,CBH,1135,1135,+,0100,ORN,1225,1225,+,0100,73H,       ,F16Y132             ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216454AZR,CANCELED,01MAR2128FEB22,3, ,AH,6454,01,01,J,01MAR21,31MAY21,1, , , , , , ,AZR,0725,0725,+,0100,BMW,0935,0935,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1705216455BMW,CANCELED,01MAR2128FEB22,3, ,AH,6455,01,01,J,01MAR21,31MAY21,1, , , , , , ,BMW,1025,1025,+,0100,AZR,1230,1230,+,0100,AT7,       ,Y66                 ,2021-05-17,2021-05-17,,,,1.0,,,,
1706213060ALG,,01MAR2128FEB22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-06-17,2021-06-17,,,,4.0,,,,
1709213061PEK,,01MAR2128FEB22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-09-17,2021-09-17,,,,5.0,,,,
1710213060ALG,,01MAR2128FEB22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-10-17,2021-10-17,,,,7.0,,,,
1712213061PEK,,01MAR2128FEB22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-12-17,2021-12-17,,,,5.0,,,,
1803213060CTU,CANCELED,01MAR2128FEB22,3, ,AH,3060,02,01,J,04MAR21,15APR21, , , ,4, , , ,CTU,1710,1710,+,0800,PEK,2010,2010,+,0800,332,       ,F18C14Y219          ,2021-03-18,2021-03-18,,,,4.0,,,,
1803213061PEK,CANCELED,01MAR2128FEB22,3, ,AH,3061,01,01,J,04MAR21,15APR21, , , ,4, , , ,PEK,2140,2140,+,0800,ALG,1040,1040,+,0100,332,       ,F18C14Y219          ,2021-03-18,2021-03-19,,,,4.0,,,,
1803216000ALG,CANCELED,01MAR2128FEB22,3, ,AH,6000,01,01,J,04MAR21,27MAY21, , , ,4, , , ,ALG,0850,0850,+,0100,AAE,0950,0950,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216001AAE,CANCELED,01MAR2128FEB22,3, ,AH,6001,01,01,J,04MAR21,27MAY21, , , ,4, , , ,AAE,1630,1630,+,0100,ALG,1730,1730,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216006ALG,CANCELED,01MAR2128FEB22,3, ,AH,6006,03,01,J,04MAR21,29MAY21, , , ,4, ,6, ,ALG,1830,1830,+,0100,AAE,1930,1930,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216007AAE,CANCELED,01MAR2128FEB22,3, ,AH,6007,02,01,J,04MAR21,27MAY21, , , ,4, , , ,AAE,0650,0650,+,0100,ALG,0750,0750,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216026ALG,CANCELED,01MAR2128FEB22,3, ,AH,6026,01,01,J,01MAR21,31MAY21,1,2,3,4,5, ,7,ALG,1815,1815,+,0100,CZL,1905,1905,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216027CZL,CANCELED,01MAR2128FEB22,3, ,AH,6027,03,01,J,12MAR21,20MAR21,1,2,3,4,5,6, ,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,16MAR2115MAR22,,
1803216040ALG,CANCELED,01MAR2128FEB22,3, ,AH,6040,03,01,J,04MAR21,27MAY21, , , ,4, , , ,ALG,0945,0945,+,0100,BSK,1035,1035,+,0100,736,       ,F16Y85              ,2021-03-18,2021-03-18,,,,4.0,19FEB2118FEB22,,,19FEB2118FEB22
1803216041BSK,CANCELED,01MAR2128FEB22,3, ,AH,6041,03,01,J,04MAR21,27MAY21, , , ,4, , , ,BSK,1135,1135,+,0100,ALG,1225,1225,+,0100,736,       ,F16Y85              ,2021-03-18,2021-03-18,,,,4.0,19FEB2118FEB22,,,19FEB2118FEB22
1803216052ALG,CANCELED,01MAR2128FEB22,3, ,AH,6052,01,01,J,04MAR21,27MAY21, , , ,4, , , ,ALG,1220,1220,+,0100,BJA,1305,1305,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,14MAR2113MAR22,,
1803216053BJA,CANCELED,01MAR2128FEB22,3, ,AH,6053,01,01,J,04MAR21,27MAY21, , , ,4, , , ,BJA,1355,1355,+,0100,ALG,1440,1440,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,14MAR2113MAR22,,
1803216056ALG,CANCELED,01MAR2128FEB22,3, ,AH,6056,05,01,J,18MAR21,18MAR21, , , ,4, , , ,ALG,0925,0925,+,0100,GJL,1015,1015,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,14MAR2113MAR22,,
1803216057GJL,CANCELED,01MAR2128FEB22,3, ,AH,6057,05,01,J,18MAR21,18MAR21, , , ,4, , , ,GJL,1105,1105,+,0100,ALG,1155,1155,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,14MAR2113MAR22,,
1803216070ALG,CANCELED,01MAR2128FEB22,3, ,AH,6070,02,01,J,04MAR21,18MAR21, , , ,4, , , ,ALG,1145,1145,+,0100,LOO,1255,1255,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216071LOO,CANCELED,01MAR2128FEB22,3, ,AH,6071,02,01,J,04MAR21,18MAR21, , , ,4, , , ,LOO,1345,1345,+,0100,ALG,1450,1450,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216106ALG,CANCELED,01MAR2128FEB22,3, ,AH,6106,01,01,J,01MAR21,31MAY21,1, , ,4, ,6, ,ALG,1830,1830,+,0100,ORN,1930,1930,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,16MAR2115MAR22,,
1803216107ORN,CANCELED,01MAR2128FEB22,3, ,AH,6107,03,01,J,04MAR21,25MAR21, , , ,4, , , ,ORN,0645,0645,+,0100,ALG,0745,0745,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,16MAR2115MAR22,,
1803216132ALG,CANCELED,01MAR2128FEB22,3, ,AH,6132,05,01,J,18MAR21,25MAR21, , , ,4, , , ,ALG,1000,1000,+,0100,CBH,1215,1215,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,19FEB2118FEB22,,,19FEB2118FEB22
1803216133CBH,CANCELED,01MAR2128FEB22,3, ,AH,6133,05,01,J,18MAR21,25MAR21, , , ,4, , , ,CBH,1305,1305,+,0100,ALG,1505,1505,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,19FEB2118FEB22,19FEB2118FEB22,,19FEB2118FEB22
1803216141AZR,CANCELED,01MAR2128FEB22,3, ,AH,6141,03,01,J,04MAR21,27MAY21, , , ,4, , , ,AZR,0700,0700,+,0100,ALG,0950,0950,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216142ALG,CANCELED,01MAR2128FEB22,3, ,AH,6142,02,01,J,04MAR21,30MAY21, , , ,4, , ,7,ALG,0900,0900,+,0100,AZR,1050,1050,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216143AZR,CANCELED,01MAR2128FEB22,3, ,AH,6143,02,01,J,04MAR21,30MAY21, , , ,4, , ,7,AZR,1150,1150,+,0100,ALG,1340,1340,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216146ALG,CANCELED,01MAR2128FEB22,3, ,AH,6146,02,01,J,04MAR21,27MAY21, , , ,4, , , ,ALG,0905,0905,+,0100,TIN,1135,1135,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216147TIN,CANCELED,01MAR2128FEB22,3, ,AH,6147,02,01,J,04MAR21,27MAY21, , , ,4, , , ,TIN,1230,1230,+,0100,ALG,1445,1445,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216164AAE,CANCELED,01MAR2128FEB22,3, ,AH,6164,02,01,J,04MAR21,27MAY21, , , ,4, , , ,AAE,1045,1045,+,0100,ORN,1235,1235,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216165ORN,CANCELED,01MAR2128FEB22,3, ,AH,6165,02,01,J,04MAR21,27MAY21, , , ,4, , , ,ORN,1335,1335,+,0100,AAE,1530,1530,+,0100,73H,       ,F16Y132             ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216180ALG,CANCELED,01MAR2128FEB22,3, ,AH,6180,03,01,J,04MAR21,27MAY21, , , ,4, , , ,ALG,0645,0645,+,0100,ORN,0800,0800,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216181ORN,CANCELED,01MAR2128FEB22,3, ,AH,6181,03,01,J,04MAR21,27MAY21, , , ,4, , , ,ORN,0850,0850,+,0100,ALG,1005,1005,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216184ALG,CANCELED,01MAR2128FEB22,3, ,AH,6184,02,01,J,04MAR21,27MAY21, , , ,4, , , ,ALG,1530,1530,+,0100,ORN,1645,1645,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216185ORN,CANCELED,01MAR2128FEB22,3, ,AH,6185,02,01,J,04MAR21,27MAY21, , , ,4, , , ,ORN,1735,1735,+,0100,ALG,1850,1850,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216190ALG,CANCELED,01MAR2128FEB22,3, ,AH,6190,01,01,J,01MAR21,22MAR21,1, , ,4, ,6, ,ALG,0730,0730,+,0100,CZL,0840,0840,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216191CZL,CANCELED,01MAR2128FEB22,3, ,AH,6191,01,01,J,01MAR21,22MAR21,1, , ,4, ,6, ,CZL,0930,0930,+,0100,ALG,1040,1040,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216194ALG,CANCELED,01MAR2128FEB22,3, ,AH,6194,02,01,J,04MAR21,27MAY21, , , ,4, , , ,ALG,1400,1400,+,0100,CZL,1450,1450,+,0100,736,       ,F16Y85              ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216195CZL,CANCELED,01MAR2128FEB22,3, ,AH,6195,02,01,J,04MAR21,27MAY21, , , ,4, , , ,CZL,1550,1550,+,0100,ALG,1640,1640,+,0100,736,       ,F16Y85              ,2021-03-18,2021-03-18,,,,4.0,,15MAR2114MAR22,,
1803216200ALG,CANCELED,01MAR2128FEB22,3, ,AH,6200,01,01,J,01MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,14MAR2113MAR22,,
1803216201GHA,CANCELED,01MAR2128FEB22,3, ,AH,6201,01,01,J,01MAR21,27MAR21,1,2, ,4,5,6, ,GHA,0715,0715,+,0100,ALG,0845,0845,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,14MAR2113MAR22,,
1803216216ALG,CANCELED,01MAR2128FEB22,3, ,AH,6216,09,01,J,18MAR21,18MAR21, , , ,4, , , ,ALG,1245,1245,+,0100,OGX,1425,1425,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216217OGX,CANCELED,01MAR2128FEB22,3, ,AH,6217,09,01,J,18MAR21,18MAR21, , , ,4, , , ,OGX,1515,1515,+,0100,ALG,1655,1655,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
1803216222ALG,CANCELED,01MAR2128FEB22,3, ,AH,6222,05,01,J,12MAR21,31MAR21,1, ,3,4,5, ,7,ALG,1620,1620,+,0100,HME,1800,1800,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,14MAR2113MAR22,,
1803216223HME,CANCELED,01MAR2128FEB22,3, ,AH,6223,05,01,J,09MAR21,18MAR21,1,2, ,4, ,6, ,HME,0630,0630,+,0100,ALG,0810,0810,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,14MAR2113MAR22,,
1803216226ALG,CANCELED,01MAR2128FEB22,3, ,AH,6226,02,01,J,04MAR21,27MAY21, , , ,4, , , ,ALG,1040,1040,+,0100,HME,1155,1155,+,0100,AT7,       ,Y66                 ,2021-03-18,2021-03-18,,,,4.0,,,,
