STATUS,ssim_period,index_commercial,ST_SSIM,Airline,Flight_Number,Itinirary_Variation_Indicator,Leg_Sequence_Number,Service_Type,Start_period,End_period,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Departure_Station,PAX_STD_UTC,STD_UTC,STD_Variation_Sign,STD_Variation_UTC,Arrival_Station,STA_UTC,PAX_STA_UTC,STA_Variation_Sign,STA_Variation_UTC,Aircraft_Type,fly_next_number,Aircraft_Configuration,fly_date,arrival_date,vol_commercial_number,vol_commercial_airline,code_ssim,day_op,KEY_FLT
,02MAR2101MAR22,3, ,AH,6180,11,01,J,03APR21,29MAY21, , , , , ,6, ,ALG,0730,0730,+,0100,ORN,0845,0845,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216180ALG
,02MAR2101MAR22,3, ,AH,6181,11,01,J,03APR21,29MAY21, , , , , ,6, ,ORN,0935,0935,+,0100,ALG,1050,1050,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216181ORN
,02MAR2101MAR22,3, ,AH,6184,03,01,J,05MAR21,29MAY21, , , , ,5,6, ,ALG,1400,1400,+,0100,ORN,1500,1500,+,0100,736,       ,F16Y85              ,2021-05-01,2021-05-01,,,,6.0,0105216184ALG
,02MAR2101MAR22,3, ,AH,6185,01,01,J,02MAR21,29MAY21, ,2, , ,5,6, ,ORN,1600,1600,+,0100,ALG,1700,1700,+,0100,736,       ,F16Y85              ,2021-05-01,2021-05-01,,,,6.0,0105216185ORN
,02MAR2101MAR22,3, ,AH,6190,07,01,J,27MAR21,31MAY21,1, , ,4, ,6, ,ALG,0730,0730,+,0100,CZL,0840,0840,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216190ALG
,02MAR2101MAR22,3, ,AH,6191,07,01,J,27MAR21,31MAY21,1, , ,4, ,6, ,CZL,0930,0930,+,0100,ALG,1040,1040,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216191CZL
,02MAR2101MAR22,3, ,AH,6192,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1500,1500,+,0100,CZL,1550,1550,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216192ALG
,02MAR2101MAR22,3, ,AH,6193,02,01,J,06MAR21,29MAY21, , , , , ,6, ,CZL,1650,1650,+,0100,ALG,1740,1740,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216193CZL
,02MAR2101MAR22,3, ,AH,6200,01,01,J,03MAR21,31MAY21,1, ,3,4,5,6,7,ALG,1730,1730,+,0100,GHA,1900,1900,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216200ALG
,02MAR2101MAR22,3, ,AH,6201,08,01,J,05APR21,01JUN21,1,2, ,4,5,6, ,GHA,0715,0715,+,0100,ALG,0845,0845,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216201GHA
,02MAR2101MAR22,3, ,AH,6216,13,01,J,03APR21,29MAY21, , , , , ,6, ,ALG,1130,1130,+,0100,OGX,1310,1310,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216216ALG
,02MAR2101MAR22,3, ,AH,6217,13,01,J,03APR21,29MAY21, , , , , ,6, ,OGX,1400,1400,+,0100,ALG,1540,1540,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216217OGX
,02MAR2101MAR22,3, ,AH,6222,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1610,1610,+,0100,HME,1750,1750,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216222ALG
,02MAR2101MAR22,3, ,AH,6223,10,01,J,03APR21,01JUN21,1,2, ,4, ,6, ,HME,0630,0630,+,0100,ALG,0810,0810,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216223HME
,02MAR2101MAR22,3, ,AH,6228,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1130,1130,+,0100,HME,1310,1310,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216228ALG
,02MAR2101MAR22,3, ,AH,6229,01,01,J,06MAR21,29MAY21, , , , , ,6, ,HME,1400,1400,+,0100,ALG,1540,1540,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216229HME
,02MAR2101MAR22,3, ,AH,6238,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0900,0900,+,0100,TMR,1125,1125,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216238ALG
,02MAR2101MAR22,3, ,AH,6239,01,01,J,06MAR21,29MAY21, , , , , ,6, ,TMR,1225,1225,+,0100,GHA,1405,1405,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216239TMR
,02MAR2101MAR22,3, ,AH,6239,01,02,J,06MAR21,29MAY21, , , , , ,6, ,GHA,1505,1505,+,0100,ALG,1605,1605,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216239GHA
,02MAR2101MAR22,3, ,AH,6252,10,01,J,27MAR21,29MAY21, , , , , ,6, ,ALG,0935,0935,+,0100,ELU,1100,1100,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216252ALG
,02MAR2101MAR22,3, ,AH,6253,11,01,J,27MAR21,29MAY21, , , , , ,6, ,ELU,1150,1150,+,0100,ALG,1320,1320,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216253ELU
,02MAR2101MAR22,3, ,AH,6292,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0905,0905,+,0100,DJG,1120,1120,+,0100,736,       ,F16Y86              ,2021-05-01,2021-05-01,,,,6.0,0105216292ALG
,02MAR2101MAR22,3, ,AH,6292,02,02,J,06MAR21,29MAY21, , , , , ,6, ,DJG,1220,1220,+,0100,TMR,1310,1310,+,0100,736,       ,F16Y86              ,2021-05-01,2021-05-01,,,,6.0,0105216292DJG
,02MAR2101MAR22,3, ,AH,6292,02,03,J,06MAR21,29MAY21, , , , , ,6, ,TMR,1410,1410,+,0100,ALG,1640,1640,+,0100,736,       ,F16Y86              ,2021-05-01,2021-05-01,,,,6.0,0105216292TMR
,02MAR2101MAR22,3, ,AH,6342,01,02,J,06MAR21,29MAY21, , , , , ,6, ,OGX,1000,1000,+,0100,TMR,1150,1150,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216342OGX
,02MAR2101MAR22,3, ,AH,6342,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,0750,0750,+,0100,OGX,0900,0900,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216342ALG
,02MAR2101MAR22,3, ,AH,6343,01,01,J,06MAR21,29MAY21, , , , , ,6, ,TMR,1250,1250,+,0100,OGX,1430,1430,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216343TMR
,02MAR2101MAR22,3, ,AH,6343,01,02,J,06MAR21,29MAY21, , , , , ,6, ,OGX,1530,1530,+,0100,ALG,1640,1640,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216343OGX
,02MAR2101MAR22,3, ,AH,6346,02,01,J,13MAR21,29MAY21, , , , , ,6, ,CZL,1055,1055,+,0100,CBH,1225,1225,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216346CZL
,02MAR2101MAR22,3, ,AH,6347,02,01,J,13MAR21,29MAY21, , , , , ,6, ,CBH,1325,1325,+,0100,CZL,1500,1500,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216347CBH
,02MAR2101MAR22,3, ,AH,6348,01,01,J,06MAR21,29MAY21, , , , , ,6, ,CZL,1105,1105,+,0100,OGX,1225,1225,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216348CZL
,02MAR2101MAR22,3, ,AH,6349,01,01,J,06MAR21,29MAY21, , , , , ,6, ,OGX,1315,1315,+,0100,ALG,1455,1455,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216349OGX
,02MAR2101MAR22,3, ,AH,6380,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ORN,1320,1320,+,0100,GHA,1450,1450,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216380ORN
,02MAR2101MAR22,3, ,AH,6381,01,01,J,06MAR21,29MAY21, , , , , ,6, ,GHA,1540,1540,+,0100,ORN,1710,1710,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216381GHA
,02MAR2101MAR22,3, ,AH,6388,02,01,J,06MAR21,29MAY21, , , , , ,6, ,ORN,0700,0700,+,0100,CBH,0900,0900,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216388ORN
,02MAR2101MAR22,3, ,AH,6389,02,01,J,06MAR21,29MAY21, , , , , ,6, ,CBH,0940,0940,+,0100,ORN,1140,1140,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216389CBH
,02MAR2101MAR22,3, ,AH,6472,01,01,J,06MAR21,29MAY21, , , , , ,6, ,ALG,1000,1000,+,0100,DJG,1215,1215,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216472ALG
,02MAR2101MAR22,3, ,AH,6473,01,01,J,06MAR21,29MAY21, , , , , ,6, ,DJG,1315,1315,+,0100,VVZ,1405,1405,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216473DJG
,02MAR2101MAR22,3, ,AH,6473,01,02,J,06MAR21,29MAY21, , , , , ,6, ,VVZ,1505,1505,+,0100,ALG,1645,1645,+,0100,73H,       ,F16Y132             ,2021-05-01,2021-05-01,,,,6.0,0105216473VVZ
,02MAR2101MAR22,3, ,AH,6518,02,01,J,13MAR21,29MAY21, , , , , ,6, ,ELG,1040,1040,+,0100,TMR,1240,1240,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216518ELG
,02MAR2101MAR22,3, ,AH,6519,02,01,J,13MAR21,29MAY21, , , , , ,6, ,TMR,1330,1330,+,0100,ELG,1520,1520,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216519TMR
,02MAR2101MAR22,3, ,AH,6520,02,01,J,13MAR21,29MAY21, , , , , ,6, ,ALG,0800,0800,+,0100,ELG,0950,0950,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216520ALG
,02MAR2101MAR22,3, ,AH,6521,02,01,J,13MAR21,29MAY21, , , , , ,6, ,ELG,1610,1610,+,0100,ALG,1810,1810,+,0100,AT7,       ,Y66                 ,2021-05-01,2021-05-01,,,,6.0,0105216521ELG
,02MAR2101MAR22,3, ,AH,6007,04,01,J,15MAR21,01JUN21,1,2,3, ,5,6,7,AAE,0715,0715,+,0100,ALG,0815,0815,+,0100,73H,       ,F16Y132             ,2021-06-01,2021-06-01,,,,2.0,0106216007AAE
,02MAR2101MAR22,3, ,AH,6027,05,01,J,21MAR21,01JUN21,1,2,3,4,5,6,7,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-06-01,2021-06-01,,,,2.0,0106216027CZL
,02MAR2101MAR22,3, ,AH,6107,02,01,J,03MAR21,01JUN21,1,2,3, , ,6, ,ORN,0700,0700,+,0100,ALG,0800,0800,+,0100,73H,       ,F16Y132             ,2021-06-01,2021-06-01,,,,2.0,0106216107ORN
,02MAR2101MAR22,3, ,AH,6141,01,01,J,02MAR21,01JUN21, ,2, , , , , ,AZR,1255,1255,+,0100,ALG,1535,1535,+,0100,AT7,       ,Y66                 ,2021-06-01,2021-06-01,,,,2.0,0106216141AZR
,02MAR2101MAR22,3, ,AH,6168,04,01,J,09MAR21,01JUN21, ,2, , , , , ,ORN,0735,0735,+,0100,CZL,0915,0915,+,0100,AT7,       ,Y66                 ,2021-06-01,2021-06-01,,,,2.0,0106216168ORN
,02MAR2101MAR22,3, ,AH,6169,04,01,J,09MAR21,01JUN21, ,2, , , , , ,CZL,1005,1005,+,0100,ORN,1200,1200,+,0100,AT7,       ,Y66                 ,2021-06-01,2021-06-01,,,,2.0,0106216169CZL
,02MAR2101MAR22,3, ,AH,6201,08,01,J,05APR21,01JUN21,1,2, ,4,5,6, ,GHA,0715,0715,+,0100,ALG,0845,0845,+,0100,AT7,       ,Y66                 ,2021-06-01,2021-06-01,,,,2.0,0106216201GHA
,02MAR2101MAR22,3, ,AH,6223,10,01,J,03APR21,01JUN21,1,2, ,4, ,6, ,HME,0630,0630,+,0100,ALG,0810,0810,+,0100,AT7,       ,Y66                 ,2021-06-01,2021-06-01,,,,2.0,0106216223HME
,02MAR2101MAR22,3, ,AH,6454,01,01,J,02MAR21,01JUN21, ,2, , , , , ,AZR,0700,0700,+,0100,BMW,0910,0910,+,0100,AT7,       ,Y66                 ,2021-06-01,2021-06-01,,,,2.0,0106216454AZR
,02MAR2101MAR22,3, ,AH,6455,01,01,J,02MAR21,01JUN21, ,2, , , , , ,BMW,1000,1000,+,0100,AZR,1205,1205,+,0100,AT7,       ,Y66                 ,2021-06-01,2021-06-01,,,,2.0,0106216455BMW
,02MAR2101MAR22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-07-01,2021-07-01,,,,4.0,0107213060ALG
,02MAR2101MAR22,3, ,AH,3060,03,01,J,02MAY21,30DEC21, , , ,4, , ,7,ALG,1200,1200,+,0100,PEK,2310,2310,+,0800,332,       ,F18C14Y219          ,2021-08-01,2021-08-01,,,,7.0,0108213060ALG
,02MAR2101MAR22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-10-01,2021-10-01,,,,5.0,0110213061PEK
,02MAR2101MAR22,3, ,AH,3061,02,01,J,03MAY21,31DEC21,1, , , ,5, , ,PEK,0050,0050,+,0800,ALG,1320,1320,+,0100,332,       ,F18C14Y219          ,2021-11-01,2021-11-01,,,,1.0,0111213061PEK
,02MAR2101MAR22,3, ,AH,6006,01,01,J,02MAR21,31MAY21,1,2, , ,5, ,7,ALG,1800,1800,+,0100,AAE,1900,1900,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216006ALG
,02MAR2101MAR22,3, ,AH,6007,01,01,J,02MAR21,13MAR21,1,2,3, ,5,6,7,AAE,0715,0715,+,0100,ALG,0815,0815,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216007AAE
,02MAR2101MAR22,3, ,AH,6026,01,01,J,02MAR21,31MAY21,1,2,3,4,5, ,7,ALG,1815,1815,+,0100,CZL,1905,1905,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216026ALG
,02MAR2101MAR22,3, ,AH,6027,01,01,J,02MAR21,11MAR21,1,2,3,4, ,6,7,CZL,0720,0720,+,0100,ALG,0810,0810,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216027CZL
,02MAR2101MAR22,3, ,AH,6050,01,01,J,02MAR21,02MAR21, ,2, , , , , ,ALG,1000,1000,+,0100,BJA,1045,1045,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216050ALG
,02MAR2101MAR22,3, ,AH,6051,01,01,J,02MAR21,02MAR21, ,2, , , , , ,BJA,1135,1135,+,0100,ALG,1220,1220,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216051BJA
,02MAR2101MAR22,3, ,AH,6056,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,0930,0930,+,0100,GJL,1020,1020,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216056ALG
,02MAR2101MAR22,3, ,AH,6057,01,01,J,02MAR21,25MAY21, ,2, , , , , ,GJL,1120,1120,+,0100,ALG,1210,1210,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216057GJL
,02MAR2101MAR22,3, ,AH,6070,01,01,J,02MAR21,02MAR21, ,2, , , , , ,ALG,0950,0950,+,0100,LOO,1100,1100,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216070ALG
,02MAR2101MAR22,3, ,AH,6071,01,01,J,02MAR21,02MAR21, ,2, , , , , ,LOO,1150,1150,+,0100,ALG,1255,1255,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216071LOO
,02MAR2101MAR22,3, ,AH,6106,01,01,J,02MAR21,30MAY21, ,2,3, ,5, ,7,ALG,1845,1845,+,0100,ORN,1945,1945,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216106ALG
,02MAR2101MAR22,3, ,AH,6107,01,01,J,02MAR21,02MAR21, ,2, , , , , ,ORN,0700,0700,+,0100,ALG,0800,0800,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216107ORN
,02MAR2101MAR22,3, ,AH,6140,01,01,J,02MAR21,31MAY21,1,2, , , , , ,ALG,1400,1400,+,0100,AZR,1650,1650,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216140ALG
,02MAR2101MAR22,3, ,AH,6141,01,01,J,02MAR21,01JUN21, ,2, , , , , ,AZR,1255,1255,+,0100,ALG,1535,1535,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216141AZR
,02MAR2101MAR22,3, ,AH,6148,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,0930,0930,+,0100,CBH,1100,1100,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216148ALG
,02MAR2101MAR22,3, ,AH,6148,01,02,J,02MAR21,25MAY21, ,2, , , , , ,CBH,1200,1200,+,0100,TIN,1310,1310,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216148CBH
,02MAR2101MAR22,3, ,AH,6149,01,01,J,02MAR21,25MAY21, ,2, , , , , ,TIN,1410,1410,+,0100,ALG,1630,1630,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216149TIN
,02MAR2101MAR22,3, ,AH,6150,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,0930,0930,+,0100,TIN,1200,1200,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216150ALG
,02MAR2101MAR22,3, ,AH,6151,01,02,J,02MAR21,25MAY21, ,2, , , , , ,CBH,1500,1500,+,0100,ALG,1635,1635,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216151CBH
,02MAR2101MAR22,3, ,AH,6151,01,01,J,02MAR21,25MAY21, ,2, , , , , ,TIN,1300,1300,+,0100,CBH,1400,1400,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216151TIN
,02MAR2101MAR22,3, ,AH,6168,01,01,J,02MAR21,02MAR21, ,2, , , , , ,ORN,0735,0735,+,0100,CZL,0915,0915,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216168ORN
,02MAR2101MAR22,3, ,AH,6169,01,01,J,02MAR21,02MAR21, ,2, , , , , ,CZL,1005,1005,+,0100,ORN,1200,1200,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216169CZL
,02MAR2101MAR22,3, ,AH,6170,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,1350,1350,+,0100,AAE,1450,1450,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216170ALG
,02MAR2101MAR22,3, ,AH,6171,01,01,J,02MAR21,25MAY21, ,2, , , , , ,AAE,1550,1550,+,0100,ALG,1650,1650,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216171AAE
,02MAR2101MAR22,3, ,AH,6176,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,0715,0715,+,0100,AAE,0830,0830,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216176ALG
,02MAR2101MAR22,3, ,AH,6177,01,01,J,02MAR21,25MAY21, ,2, , , , , ,AAE,0920,0920,+,0100,ALG,1040,1040,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216177AAE
,02MAR2101MAR22,3, ,AH,6180,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,0925,0925,+,0100,ORN,1025,1025,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216180ALG
,02MAR2101MAR22,3, ,AH,6181,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ORN,1125,1125,+,0100,ALG,1225,1225,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216181ORN
,02MAR2101MAR22,3, ,AH,6184,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,1345,1345,+,0100,ORN,1445,1445,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216184ALG
,02MAR2101MAR22,3, ,AH,6185,01,01,J,02MAR21,29MAY21, ,2, , ,5,6, ,ORN,1600,1600,+,0100,ALG,1700,1700,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216185ORN
,02MAR2101MAR22,3, ,AH,6190,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,0705,0705,+,0100,CZL,0815,0815,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216190ALG
,02MAR2101MAR22,3, ,AH,6191,01,01,J,02MAR21,25MAY21, ,2, , , , , ,CZL,0905,0905,+,0100,ALG,1015,1015,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216191CZL
,02MAR2101MAR22,3, ,AH,6192,01,01,J,02MAR21,28MAY21, ,2, , ,5, , ,ALG,1350,1350,+,0100,CZL,1440,1440,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216192ALG
,02MAR2101MAR22,3, ,AH,6193,01,01,J,02MAR21,28MAY21, ,2, , ,5, , ,CZL,1540,1540,+,0100,ALG,1630,1630,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216193CZL
,02MAR2101MAR22,3, ,AH,6201,01,01,J,02MAR21,02MAR21, ,2, , , , , ,GHA,0800,0800,+,0100,ALG,0930,0930,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216201GHA
,02MAR2101MAR22,3, ,AH,6216,01,01,J,02MAR21,23MAR21, ,2, , , , , ,ALG,0800,0800,+,0100,OGX,0940,0940,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216216ALG
,02MAR2101MAR22,3, ,AH,6217,01,01,J,02MAR21,23MAR21, ,2, , , , , ,OGX,1550,1550,+,0100,ALG,1730,1730,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216217OGX
,02MAR2101MAR22,3, ,AH,6223,01,01,J,02MAR21,02MAR21, ,2, , , , , ,HME,0630,0630,+,0100,ALG,0810,0810,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216223HME
,02MAR2101MAR22,3, ,AH,6236,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,0845,0845,+,0100,GHA,0945,0945,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216236ALG
,02MAR2101MAR22,3, ,AH,6236,01,02,J,02MAR21,25MAY21, ,2, , , , , ,GHA,1050,1050,+,0100,TMR,1230,1230,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216236GHA
,02MAR2101MAR22,3, ,AH,6237,01,01,J,02MAR21,25MAY21, ,2, , , , , ,TMR,1330,1330,+,0100,ALG,1600,1600,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216237TMR
,02MAR2101MAR22,3, ,AH,6244,01,01,J,02MAR21,02MAR21, ,2, , , , , ,ALG,0945,0945,+,0100,IAM,1225,1225,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216244ALG
,02MAR2101MAR22,3, ,AH,6245,01,01,J,02MAR21,02MAR21, ,2, , , , , ,IAM,1315,1315,+,0100,ALG,1605,1605,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216245IAM
,02MAR2101MAR22,3, ,AH,6252,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,0910,0910,+,0100,ELU,1000,1000,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216252ALG
,02MAR2101MAR22,3, ,AH,6253,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ELU,1100,1100,+,0100,ALG,1200,1200,+,0100,736,       ,F16Y85              ,2021-03-02,2021-03-02,,,,2.0,0203216253ELU
,02MAR2101MAR22,3, ,AH,6284,01,01,J,02MAR21,25MAY21, ,2, , , , , ,INZ,1500,1500,+,0100,TMR,1635,1635,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216284INZ
,02MAR2101MAR22,3, ,AH,6296,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,1115,1115,+,0100,INZ,1410,1410,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216296ALG
,02MAR2101MAR22,3, ,AH,6384,01,01,J,02MAR21,02MAR21, ,2, , , , , ,ORN,1105,1105,+,0100,AZR,1230,1230,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216384ORN
,02MAR2101MAR22,3, ,AH,6385,01,01,J,02MAR21,02MAR21, ,2, , , , , ,AZR,1330,1330,+,0100,ORN,1500,1500,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216385AZR
,02MAR2101MAR22,3, ,AH,6386,01,01,J,02MAR21,02MAR21, ,2, , , , , ,CZL,1010,1010,+,0100,AZR,1155,1155,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216386CZL
,02MAR2101MAR22,3, ,AH,6387,01,01,J,02MAR21,02MAR21, ,2, , , , , ,AZR,1255,1255,+,0100,CZL,1435,1435,+,0100,73H,       ,F16Y132             ,2021-03-02,2021-03-02,,,,2.0,0203216387AZR
,02MAR2101MAR22,3, ,AH,6408,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ALG,1145,1145,+,0100,ELG,1335,1335,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216408ALG
,02MAR2101MAR22,3, ,AH,6409,01,01,J,02MAR21,25MAY21, ,2, , , , , ,ELG,1425,1425,+,0100,ALG,1625,1625,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216409ELG
,02MAR2101MAR22,3, ,AH,6454,01,01,J,02MAR21,01JUN21, ,2, , , , , ,AZR,0700,0700,+,0100,BMW,0910,0910,+,0100,AT7,       ,Y66                 ,2021-03-02,2021-03-02,,,,2.0,0203216454AZR
